x,y
75.7172549581088,18.34286687552166
73.98602492309416,18.047182967890674
73.73059814681713,17.30013035490043
74.45678306026728,20.38489626311386
75.64353379798992,20.946921283282844
56.158649737147435,49.81335167732857
50.84761937954942,51.20920716848647
53.478163956675694,49.29541427566915
52.291147486622236,51.501416300354535
54.33571659473929,49.235749651597864
10.297193309711082,77.98835057937397
11.854719979798862,76.44162393453966
11.324103575263587,71.25406234494706
12.925180176048244,75.87322287717716
67.87600469206316,80.44749162577749
62.984855301400806,81.14860959268482
68.7334820140676,82.2110026145162
67.52024580651084,84.25909607285078
