x,y
59.597137478238295,59.495340630083696
43.65147745895355,66.37022624868469
21.146932888131197,85.53312188697623
12.746157336845243,74.6951344762541
73.0480179110751,78.80401678602519
43.90139364661741,7.829130632284009
56.75440072339806,96.69843809738342
20.72742249475743,3.7358880268948624
16.421059977619556,60.57981662918658
62.821850317590766,35.64441134991797
20.14642098993116,31.7367921112545
83.80261414878338,54.53446446418526
44.725698464192654,94.17374777409239
36.73591958709919,98.80648565314792
22.53651281087873,60.04710063023075
