x,y
11.815172083773032,65.11436317684996
6.249980223237946,62.78852039631312
14.772981509359836,63.7679740069643
9.63938201207637,64.49279329382532
12.243195138415897,64.5777615232662
69.46113866972458,45.12684261751166
65.79060394501909,43.57086536419726
69.13290213632594,48.38522528990387
63.48263706940738,44.75290304957415
70.03498656243036,45.75824333678091
10.936271362731546,62.21459333425349
10.702003782386013,57.452188578181634
8.892552883187625,58.36907527568787
12.082690059277262,58.69308327728156
7.831990861635043,55.4492408206541
66.47482230428994,12.073358580440502
65.05791895387003,15.014201567088154
67.15451028243389,15.529011477637791
66.30383150698039,10.211663153959078
67.26382917551874,13.66297380961663
