x,y
0.012261346941199356,0.04086455411992939
50.01513811416258,0.10655803212813074
99.96140465403317,0.013165046529203882
150.07448666132922,0.073704590050631
-0.06002461373680769,50.05594351445682
49.95203206803532,49.93653110441107
100.04220076689887,49.98462275479355
149.93151226687763,50.01360699911404
0.021164186599104115,99.94973299014906
49.9849715480691,99.93814561155635
100.01463902317342,99.88855766284888
149.92890918660632,100.00399230445409
-0.021147767218276253,150.01037927033042
50.00510196721289,150.0179848575588
99.9695889292122,149.92164398429406
