x,y
10.182184060770902,32.2538278263088
9.910438977946804,31.72898168500425
10.856925823731553,29.520168919551644
9.600860669759069,33.24178142163759
7.804294931947664,31.885353982097108
38.23794445902842,63.48364540356023
40.10599041233063,61.88567802191987
40.88696705297194,65.61477964329626
37.835618735568104,61.85729159360775
41.174545596564045,59.4832806809958
6.980440122586993,26.005720695917123
2.6648083386630197,27.036184801358257
3.730860148239029,29.354586477427166
6.2613848214310615,26.461471769075807
6.610316208505322,25.66946951182251
4.335693254039676,9.309145889836575
1.9000319147184017,12.313583142903122
2.8602086638689896,7.396690344421132
7.968105115220094,10.176795810520819
3.30978476092816,10.945883825688936
