x,y
68.13285986849547,46.897806728955956
63.80892536754901,46.09274690685099
65.89015159864225,44.77789778020253
64.33962853739774,41.35849131522039
68.37790669864594,43.93492150734016
76.42506457108941,-2.048102337272974
75.92320328703751,2.195885767818728
78.06340333480367,4.667380371421219
78.90440443977727,3.6301080797382026
79.4980066922424,4.164857064971976
30.514152764180828,49.75386687101317
32.66113526287622,51.39915664539272
34.855397557790404,50.488285711382105
29.960012839606268,49.04383060813333
61.047868957667596,64.60741288806256
61.70258844966982,63.467582241551334
63.74863351867463,58.28775771790075
66.15158850965666,63.67657609721801
