x,y
50.0,50.0
58.26389307246854,50.0
55.895226336068376,52.838991375576235
56.29069893618576,57.88828696215391
52.74936822019429,62.045769227533896
48.49459321707254,56.59561806509385
44.54869878873872,56.83571550757431
44.799317973538784,52.50451646443223
-29.328876793968433,50.00000000000001
-14.859281579136223,18.765416197397318
3.881796583890555,-7.830397928061835
34.25020108926245,-19.004377684049317
68.48831696463375,-31.002609226981065
94.02716881955752,-5.208323479305243
117.55752259195535,17.466011810198083
